"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"CAN00175";"2018-09-27";"12:25";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-10-10";"11:24";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2018-11-22";"12:46";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-04-12";"11:39";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-04-23";"11:30";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-05-13";"12:33";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-06-04";"12:50";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-06-10";"11:45";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-06-26";"12:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-07-08";"12:10";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-07-31";"12:10";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-08-12";"13:35";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-08-28";"10:41";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-09-03";"11:50";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-09-16";"12:40";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00175";"2019-09-30";"12:00";0.3;"Sal";"VMV_923";"<";1;"psu";"Fair"
"CAN00190";"2006-05-11";"13:07";0.3;"Sal";"VMV_3612";"";0.07;"---";"Good"
"CAN00190";"2006-06-07";"13:20";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00190";"2006-07-05";"13:05";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00190";"2006-07-25";"13:00";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00190";"2006-08-16";"14:05";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00190";"2006-09-07";"12:05";0.3;"Sal";"VMV_3612";"";0.07;"---";"Good"
"CAN00190";"2006-09-27";"00:00";0.3;"Sal";"VMV_3612";"";0.07;"---";"Good"
"CAN00190";"2006-10-17";"00:00";0.3;"Sal";"VMV_3612";"";0.09;"---";"Good"
"CAN00190";"2006-11-08";"12:30";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00190";"2006-12-07";"12:35";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
"CAN00190";"2006-12-18";"12:45";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
"CAN00190";"2007-01-09";"12:45";0.3;"Sal";"VMV_3612";"";0.07;"---";"Good"
"CAN00190";"2007-01-30";"12:40";0.3;"Sal";"VMV_3612";"";0.07;"---";"Good"
"CAN00190";"2007-02-26";"16:10";0.3;"Sal";"VMV_3612";"";0.07;"---";"Good"
"CAN00190";"2007-03-21";"10:40";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
"CAN00190";"2007-04-03";"12:30";0.3;"Sal";"VMV_3612";"";0.07;"---";"Good"
"CAN00190";"2007-04-19";"13:40";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00190";"2007-05-22";"11:10";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00190";"2007-06-06";"13:50";0.3;"Sal";"VMV_3612";"";0.03;"---";"Good"
"CAN00190";"2007-06-19";"14:00";0.3;"Sal";"VMV_3612";"";0.03;"---";"Good"
"CAN00190";"2007-07-04";"11:00";0.3;"Sal";"VMV_3612";"";0.04;"---";"Good"
"CAN00190";"2007-07-17";"09:50";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00190";"2007-08-01";"08:30";0.3;"Sal";"VMV_3612";"";0.05;"---";"Good"
"CAN00190";"2007-08-14";"08:50";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
"CAN00190";"2007-08-27";"08:22";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
"CAN00190";"2007-09-10";"09:03";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
"CAN00190";"2007-09-24";"08:45";0.3;"Sal";"VMV_3612";"";0.06;"---";"Good"
